record_id,date,place,location,feature_type
b19952697,1877,St. Matthew ,"Bethnal Green, London, England",Parish Council
b19952703,1878,St. Matthew ,"Bethnal Green, London, England",Parish Council
b19952715,1879,St. Matthew ,"Bethnal Green, London, England",Parish Council
b19952727,1880,St. Matthew ,"Bethnal Green, London, England",Parish Council
b19952739,1881,St. Matthew ,"Bethnal Green, London, England",Parish Council
b19952740,1882,St. Matthew ,"Bethnal Green, London, England",Parish Council
b19952752,1883,St. Matthew ,"Bethnal Green, London, England",Parish Council
b19952764,1884,St. Matthew ,"Bethnal Green, London, England",Parish Council
b19952776,1885,St. Matthew ,"Bethnal Green, London, England",Parish Council
b19952788,1886,St. Matthew ,"Bethnal Green, London, England",Parish Council
b1995279x,1887,St. Matthew ,"Bethnal Green, London, England",Parish Council
b19952806,1888,St. Matthew ,"Bethnal Green, London, England",Parish Council
b19952818,1889,St. Matthew ,"Bethnal Green, London, England",Parish Council
b1995282x,1890,St. Matthew ,"Bethnal Green, London, England",Parish Council
b19952831,1891,St. Matthew ,"Bethnal Green, London, England",Parish Council
b19952843,1892,St. Matthew ,"Bethnal Green, London, England",Parish Council
b19952855,1893,St. Matthew ,"Bethnal Green, London, England",Parish Council
b17999637,1894,St. Olave ,"London, England",Board of Works
b17999649,1895,St. Olave ,"London, England",Board of Works
b18038268,1897,St. Olave ,"London, England",Board of Works
b1822264x,1900,St. Olave ,"London, England",Board of Works
b19884011,1898,St. Olave ,"London, England",Board of Works
b19884023,1896,St. Olave ,"London, England",Board of Works
b17999674,1895,St. Pancras ,"London, England",Borough
b18038219,1897,St. Pancras ,"London, England",Borough
b18039339,1897,St. Pancras ,"London, England",Borough
b18124021,1898,St. Pancras ,"London, England",Borough
b1825133x,1857,St. Pancras ,"London, England",Borough
b18251341,1858,St. Pancras ,"London, England",Borough
b18251353,1859,St. Pancras ,"London, England",Borough
b18251365,1860,St. Pancras ,"London, England",Borough
b18251377,1861,St. Pancras ,"London, England",Borough
b18251389,1862,St. Pancras ,"London, England",Borough
b18251390,1863,St. Pancras ,"London, England",Borough
b18251407,1864,St. Pancras ,"London, England",Borough
b18251419,1865,St. Pancras ,"London, England",Borough
b18251420,1866,St. Pancras ,"London, England",Borough
b18251432,1867,St. Pancras ,"London, England",Borough
b18251444,1868,St. Pancras ,"London, England",Borough
b18251456,1869,St. Pancras ,"London, England",Borough
b18251468,1870,St. Pancras ,"London, England",Borough
b1825147x,1871,St. Pancras ,"London, England",Borough
b18251481,1872,St. Pancras ,"London, England",Borough
b18251493,1873,St. Pancras ,"London, England",Borough
b1825150x,1874,St. Pancras ,"London, England",Borough
b18251511,1875,St. Pancras ,"London, England",Borough
b18251523,1876,St. Pancras ,"London, England",Borough
b18251535,1877,St. Pancras ,"London, England",Borough
b18251547,1878,St. Pancras ,"London, England",Borough
b18251559,1879,St. Pancras ,"London, England",Borough
b18251560,1880,St. Pancras ,"London, England",Borough
b18251572,1881,St. Pancras ,"London, England",Borough
b18251584,1882,St. Pancras ,"London, England",Borough
b18251596,1883,St. Pancras ,"London, England",Borough
b18251602,1884,St. Pancras ,"London, England",Borough
b18251614,1885,St. Pancras ,"London, England",Borough
b18251626,1886,St. Pancras ,"London, England",Borough
b18251638,1887,St. Pancras ,"London, England",Borough
b1825164x,1888,St. Pancras ,"London, England",Borough
b18251651,1889,St. Pancras ,"London, England",Borough
b18251663,1890,St. Pancras ,"London, England",Borough
b18251675,1891,St. Pancras ,"London, England",Borough
b18251687,1892,St. Pancras ,"London, England",Borough
b18251699,1893,St. Pancras ,"London, England",Borough
b18251705,1894,St. Pancras ,"London, England",Borough
b18251717,1899,St. Pancras ,"London, England",Borough
b18251729,1900,St. Pancras ,"London, England",Borough
b1825228x,1953,St. Pancras ,"London, England",Borough
b19795257,1896,St. Pancras ,"London, England",Borough
b17999686,1894,St. Pancras ,"London, England",Health Department
b18121147,1917,St. Pancras ,"London, England",Metropolitan Borough
b18121159,1919,St. Pancras ,"London, England",Metropolitan Borough
b18121160,1920,St. Pancras ,"London, England",Metropolitan Borough
b18197280,1945,St. Pancras ,"London, England",Metropolitan Borough
b18244075,1943,St. Pancras ,"London, England",Metropolitan Borough
b18244208,1944,St. Pancras ,"London, England",Metropolitan Borough
b18251833,1901,St. Pancras ,"London, England",Metropolitan Borough
b18251845,1902,St. Pancras ,"London, England",Metropolitan Borough
b18251857,1903,St. Pancras ,"London, England",Metropolitan Borough
b18251869,1904,St. Pancras ,"London, England",Metropolitan Borough
b18251870,1905,St. Pancras ,"London, England",Metropolitan Borough
b18251882,1906,St. Pancras ,"London, England",Metropolitan Borough
b18251894,1907,St. Pancras ,"London, England",Metropolitan Borough
b18251900,1908,St. Pancras ,"London, England",Metropolitan Borough
b18251912,1909,St. Pancras ,"London, England",Metropolitan Borough
b18251924,1910,St. Pancras ,"London, England",Metropolitan Borough
b18251936,1911,St. Pancras ,"London, England",Metropolitan Borough
b18251948,1912,St. Pancras ,"London, England",Metropolitan Borough
b1825195x,1913,St. Pancras ,"London, England",Metropolitan Borough
b18251961,1914,St. Pancras ,"London, England",Metropolitan Borough
b18251973,1914,St. Pancras ,"London, England",Metropolitan Borough
b18251985,1916,St. Pancras ,"London, England",Metropolitan Borough
b18251997,1921,St. Pancras ,"London, England",Metropolitan Borough
b1825200x,1922,St. Pancras ,"London, England",Metropolitan Borough
b18252011,1923,St. Pancras ,"London, England",Metropolitan Borough
b18252023,1924,St. Pancras ,"London, England",Metropolitan Borough
b18252035,1925,St. Pancras ,"London, England",Metropolitan Borough
b18252047,1926,St. Pancras ,"London, England",Metropolitan Borough
b18252059,1927,St. Pancras ,"London, England",Metropolitan Borough
b18252060,1928,St. Pancras ,"London, England",Metropolitan Borough
b18252072,1929,St. Pancras ,"London, England",Metropolitan Borough
b18252096,1931,St. Pancras ,"London, England",Metropolitan Borough
b18252102,1932,St. Pancras ,"London, England",Metropolitan Borough
b18252114,1933,St. Pancras ,"London, England",Metropolitan Borough
b18252126,1934,St. Pancras ,"London, England",Metropolitan Borough
b18252138,1935,St. Pancras ,"London, England",Metropolitan Borough
b18252151,1937,St. Pancras ,"London, England",Metropolitan Borough
b18252163,1938,St. Pancras ,"London, England",Metropolitan Borough
b18252175,1939,St. Pancras ,"London, England",Metropolitan Borough
b18252187,1940,St. Pancras ,"London, England",Metropolitan Borough
b18252205,1942,St. Pancras ,"London, England",Metropolitan Borough
b18252217,1946,St. Pancras ,"London, England",Metropolitan Borough
b18252229,1947,St. Pancras ,"London, England",Metropolitan Borough
b18252230,1948,St. Pancras ,"London, England",Metropolitan Borough
b18252242,1949,St. Pancras ,"London, England",Metropolitan Borough
b18252254,1950,St. Pancras ,"London, England",Metropolitan Borough
b18252266,1951,St. Pancras ,"London, England",Metropolitan Borough
b18252278,1952,St. Pancras ,"London, England",Metropolitan Borough
b18252291,1954,St. Pancras ,"London, England",Metropolitan Borough
b18252308,1955,St. Pancras ,"London, England",Metropolitan Borough
b1825231x,1956,St. Pancras ,"London, England",Metropolitan Borough
b18252321,1957,St. Pancras ,"London, England",Metropolitan Borough
b18252333,1958,St. Pancras ,"London, England",Metropolitan Borough
b18252345,1959,St. Pancras ,"London, England",Metropolitan Borough
b18252357,1960,St. Pancras ,"London, England",Metropolitan Borough
b18252369,1961,St. Pancras ,"London, England",Metropolitan Borough
b18252370,1962,St. Pancras ,"London, England",Metropolitan Borough
b18252382,1963,St. Pancras ,"London, England",Metropolitan Borough
b18252394,1964,St. Pancras ,"London, England",Metropolitan Borough
b18252400,1965,St. Pancras ,"London, England",Metropolitan Borough
b19795269,1918,St. Pancras ,"London, England",Metropolitan Borough
b19956770,1859,St. Saviour's District ,"London, England",Board of Works
b19956782,1860,St. Saviour's District ,"London, England",Board of Works
b19956794,1861,St. Saviour's District ,"London, England",Board of Works
b19956800,1862,St. Saviour's District ,"London, England",Board of Works
b19956812,1863,St. Saviour's District ,"London, England",Board of Works
b19956824,1864,St. Saviour's District ,"London, England",Board of Works
b19956836,1865,St. Saviour's District ,"London, England",Board of Works
b19956848,1866,St. Saviour's District ,"London, England",Board of Works
b1995685x,1867,St. Saviour's District ,"London, England",Board of Works
b19956861,1868,St. Saviour's District ,"London, England",Board of Works
b19956873,1869,St. Saviour's District ,"London, England",Board of Works
b19956885,1870,St. Saviour's District ,"London, England",Board of Works
b19956897,1871,St. Saviour's District ,"London, England",Board of Works
b19956903,1872,St. Saviour's District ,"London, England",Board of Works
b19956915,1873,St. Saviour's District ,"London, England",Board of Works
b19956927,1874,St. Saviour's District ,"London, England",Board of Works
b19956939,1875,St. Saviour's District ,"London, England",Board of Works
b19956940,1876,St. Saviour's District ,"London, England",Board of Works
b19956952,1877,St. Saviour's District ,"London, England",Board of Works
b19956964,1878,St. Saviour's District ,"London, England",Board of Works
b19956976,1879,St. Saviour's District ,"London, England",Board of Works
b19956988,1880,St. Saviour's District ,"London, England",Board of Works
b1995699x,1881,St. Saviour's District ,"London, England",Board of Works
b19957002,1882,St. Saviour's District ,"London, England",Board of Works
b19957014,1883,St. Saviour's District ,"London, England",Board of Works
b19957026,1884,St. Saviour's District ,"London, England",Board of Works
b19957038,1885,St. Saviour's District ,"London, England",Board of Works
b1995704x,1886,St. Saviour's District ,"London, England",Board of Works
b19957051,1887,St. Saviour's District ,"London, England",Board of Works
b19957063,1888,St. Saviour's District ,"London, England",Board of Works
b19957075,1889,St. Saviour's District ,"London, England",Board of Works
b19957087,1890,St. Saviour's District ,"London, England",Board of Works
b19957099,1891,St. Saviour's District ,"London, England",Board of Works
b19957105,1892,St. Saviour's District ,"London, England",Board of Works
b19957117,1893,St. Saviour's District ,"London, England",Board of Works
b19957129,1894,St. Saviour's District ,"London, England",Board of Works
b19957130,1895,St. Saviour's District ,"London, England",Board of Works
b19957142,1896,St. Saviour's District ,"London, England",Board of Works
b19957154,1897,St. Saviour's District ,"London, England",Board of Works
b19957166,1899,St. Saviour's District ,"London, England",Board of Works
b19957178,1900,St. Saviour's District ,"London, England",Board of Works
b18121111,1917,Stepney ,"London, England",Metropolitan Borough
b18121123,1919,Stepney ,"London, England",Metropolitan Borough
b19822650,1903,Stepney ,"London, England",Metropolitan Borough
b19822662,1904,Stepney ,"London, England",Metropolitan Borough
b19822674,1905,Stepney ,"London, England",Metropolitan Borough
b19822686,1906,Stepney ,"London, England",Metropolitan Borough
b19822698,1907,Stepney ,"London, England",Metropolitan Borough
b19822704,1908,Stepney ,"London, England",Metropolitan Borough
b19822716,1909,Stepney ,"London, England",Metropolitan Borough
b19822728,1910,Stepney ,"London, England",Metropolitan Borough
b1982273x,1911,Stepney ,"London, England",Metropolitan Borough
b19822741,1912,Stepney ,"London, England",Metropolitan Borough
b19822753,1913,Stepney ,"London, England",Metropolitan Borough
b19822765,1914,Stepney ,"London, England",Metropolitan Borough
b19822777,1915,Stepney ,"London, England",Metropolitan Borough
b19822789,1916,Stepney ,"London, England",Metropolitan Borough
b19822790,1917,Stepney ,"London, England",Metropolitan Borough
b19822807,1918,Stepney ,"London, England",Metropolitan Borough
b19822820,1921,Stepney ,"London, England",Metropolitan Borough
b19822832,1922,Stepney ,"London, England",Metropolitan Borough
b19822844,1923,Stepney ,"London, England",Metropolitan Borough
b19822856,1924,Stepney ,"London, England",Metropolitan Borough
b19822868,1926,Stepney ,"London, England",Metropolitan Borough
b1982287x,1927,Stepney ,"London, England",Metropolitan Borough
b19822893,1935,Stepney ,"London, England",Metropolitan Borough
b1982290x,1936,Stepney ,"London, England",Metropolitan Borough
b19822911,1937,Stepney ,"London, England",Metropolitan Borough
b19822923,1938,Stepney ,"London, England",Metropolitan Borough
b19822935,1939,Stepney ,"London, England",Metropolitan Borough
b19822947,1940,Stepney ,"London, England",Metropolitan Borough
b19822959,1941,Stepney ,"London, England",Metropolitan Borough
b19822960,1942,Stepney ,"London, England",Metropolitan Borough
b19822972,1943,Stepney ,"London, England",Metropolitan Borough
b19822984,1944,Stepney ,"London, England",Metropolitan Borough
b19822996,1945,Stepney ,"London, England",Metropolitan Borough
b19823009,1946,Stepney ,"London, England",Metropolitan Borough
b19823010,1947,Stepney ,"London, England",Metropolitan Borough
b19823022,1948,Stepney ,"London, England",Metropolitan Borough
b19823034,1949,Stepney ,"London, England",Metropolitan Borough
b19823046,1950,Stepney ,"London, England",Metropolitan Borough
b19823058,1951,Stepney ,"London, England",Metropolitan Borough
b1982306x,1952,Stepney ,"London, England",Metropolitan Borough
b19823071,1953,Stepney ,"London, England",Metropolitan Borough
b19823083,1954,Stepney ,"London, England",Metropolitan Borough
b19823095,1955,Stepney ,"London, England",Metropolitan Borough
b19823101,1956,Stepney ,"London, England",Metropolitan Borough
b19823113,1957,Stepney ,"London, England",Metropolitan Borough
b19823125,1958,Stepney ,"London, England",Metropolitan Borough
b19823137,1959,Stepney ,"London, England",Metropolitan Borough
b19823149,1960,Stepney ,"London, England",Metropolitan Borough
b19823150,1961,Stepney ,"London, England",Metropolitan Borough
b19823162,1962,Stepney ,"London, England",Metropolitan Borough
b19823174,1963,Stepney ,"London, England",Metropolitan Borough
b19823186,1964,Stepney ,"London, England",Metropolitan Borough
b19823198,1965,Stepney ,"London, England",Metropolitan Borough
b19884072,1901,Stepney ,"London, England",Metropolitan Borough
b19884941,1901,Stepney ,"London, England",Metropolitan Borough
b19884965,1901,Stepney ,"London, England",Metropolitan Borough
b19957191,1902,Stepney ,"London, England",Metropolitan Borough
b19957208,1920,Stepney ,"London, England",Metropolitan Borough
b1995721x,1925,Stepney ,"London, England",Metropolitan Borough
b19957221,1929,Stepney ,"London, England",Metropolitan Borough
b19957233,1930,Stepney ,"London, England",Metropolitan Borough
b19957245,1931,Stepney ,"London, England",Metropolitan Borough
b19957257,1932,Stepney ,"London, England",Metropolitan Borough
b19957269,1933,Stepney ,"London, England",Metropolitan Borough
b19957270,1934,Stepney ,"London, England",Metropolitan Borough
b18118446,1917,Stoke Newington ,"London, England",Metropolitan Borough
b18118495,1919,Stoke Newington ,"London, England",Metropolitan Borough
b18118549,1920,Stoke Newington ,"London, England",Metropolitan Borough
b18249693,1901,Stoke Newington ,"London, England",Metropolitan Borough
b1824970x,1902,Stoke Newington ,"London, England",Metropolitan Borough
b18249711,1903,Stoke Newington ,"London, England",Metropolitan Borough
b18249723,1904,Stoke Newington ,"London, England",Metropolitan Borough
b18249735,1905,Stoke Newington ,"London, England",Metropolitan Borough
b18249747,1906,Stoke Newington ,"London, England",Metropolitan Borough
b18249759,1907,Stoke Newington ,"London, England",Metropolitan Borough
b18249760,1908,Stoke Newington ,"London, England",Metropolitan Borough
b18249772,1909,Stoke Newington ,"London, England",Metropolitan Borough
b18249784,1910,Stoke Newington ,"London, England",Metropolitan Borough
b18249796,1911,Stoke Newington ,"London, England",Metropolitan Borough
b18249802,1912,Stoke Newington ,"London, England",Metropolitan Borough
b18249814,1913,Stoke Newington ,"London, England",Metropolitan Borough
b18249826,1914,Stoke Newington ,"London, England",Metropolitan Borough
b18249838,1915,Stoke Newington ,"London, England",Metropolitan Borough
b1824984x,1916,Stoke Newington ,"London, England",Metropolitan Borough
b18249851,1921,Stoke Newington ,"London, England",Metropolitan Borough
b18249863,1923,Stoke Newington ,"London, England",Metropolitan Borough
b18249887,1925,Stoke Newington ,"London, England",Metropolitan Borough
b18249899,    ,Stoke Newington ,"London, England",Metropolitan Borough
b18249905,1927,Stoke Newington ,"London, England",Metropolitan Borough
b18249917,1928,Stoke Newington ,"London, England",Metropolitan Borough
b18249929,1932,Stoke Newington ,"London, England",Metropolitan Borough
b18249930,1933,Stoke Newington ,"London, England",Metropolitan Borough
b18249942,1934,Stoke Newington ,"London, England",Metropolitan Borough
b18249954,1935,Stoke Newington ,"London, England",Metropolitan Borough
b18249966,1936,Stoke Newington ,"London, England",Metropolitan Borough
b18249978,1937,Stoke Newington ,"London, England",Metropolitan Borough
b1824998x,1938,Stoke Newington ,"London, England",Metropolitan Borough
b18249991,1939,Stoke Newington ,"London, England",Metropolitan Borough
b18250002,1940,Stoke Newington ,"London, England",Metropolitan Borough
b18250014,1941,Stoke Newington ,"London, England",Metropolitan Borough
b18250026,1942,Stoke Newington ,"London, England",Metropolitan Borough
b18250038,1943,Stoke Newington ,"London, England",Metropolitan Borough
b1825004x,1944,Stoke Newington ,"London, England",Metropolitan Borough
b18250051,1945,Stoke Newington ,"London, England",Metropolitan Borough
b18250063,1946,Stoke Newington ,"London, England",Metropolitan Borough
b18250075,1947,Stoke Newington ,"London, England",Metropolitan Borough
b18250087,1948,Stoke Newington ,"London, England",Metropolitan Borough
b18250099,1949,Stoke Newington ,"London, England",Metropolitan Borough
b18250105,1950,Stoke Newington ,"London, England",Metropolitan Borough
b18250117,1951,Stoke Newington ,"London, England",Metropolitan Borough
b18250129,1952,Stoke Newington ,"London, England",Metropolitan Borough
b18250130,1953,Stoke Newington ,"London, England",Metropolitan Borough
b18250142,1954,Stoke Newington ,"London, England",Metropolitan Borough
b18250154,1955,Stoke Newington ,"London, England",Metropolitan Borough
b18250166,1956,Stoke Newington ,"London, England",Metropolitan Borough
b18250178,1957,Stoke Newington ,"London, England",Metropolitan Borough
b1825018x,1958,Stoke Newington ,"London, England",Metropolitan Borough
b18250191,1959,Stoke Newington ,"London, England",Metropolitan Borough
b18250208,1960,Stoke Newington ,"London, England",Metropolitan Borough
b1825021x,1961,Stoke Newington ,"London, England",Metropolitan Borough
b18250221,1962,Stoke Newington ,"London, England",Metropolitan Borough
b18250233,1963,Stoke Newington ,"London, England",Metropolitan Borough
b18250245,1964,Stoke Newington ,"London, England",Metropolitan Borough
b18250257,1965,Stoke Newington ,"London, England",Metropolitan Borough
b19795245,1918,Stoke Newington ,"London, England",Metropolitan Borough
b19823204,1922,Stoke Newington ,"London, England",Metropolitan Borough
b19823216,1926,Stoke Newington ,"London, England",Metropolitan Borough
b17999625,1895,Stoke Newington ,"London, England",Parish
b18220691,1900,Stoke Newington ,"London, England",Parish
b18250270,1898,Stoke Newington ,"London, England",Parish
b18250282,    ,Stoke Newington ,"London, England",Parish
b17999716,1894,Strand ,"London, England",Board of Works
b17999728,1895,Strand ,"London, England",Board of Works
b1803830x,1896,Strand ,"London, England",Board of Works
b18222766,1900,Strand ,"London, England",Board of Works
b18248433,1899,Strand ,"London, England",Board of Works
b18248445,1901,Strand ,"London, England",Board of Works
b19884060,1896,Strand ,"London, England",District Council
b1997601x,1941,Surbiton ,"Surrey, England",Borough Council
b19976021,1939,Surbiton ,"Surrey, England",Borough Council
b19976033,1940,Surbiton ,"Surrey, England",Borough Council
b19976045,1938,Surbiton ,"Surrey, England",Borough Council
b19976057,1937,Surbiton ,"Surrey, England",Borough Council
b19976124,1942,Surbiton ,"Surrey, England",Borough Council
b19976136,1944,Surbiton ,"Surrey, England",Borough Council
b19976148,1946,Surbiton ,"Surrey, England",Borough Council
b1997615x,1946,Surbiton ,"Surrey, England",Borough Council
b19976161,1947,Surbiton ,"Surrey, England",Borough Council
b19976173,1948,Surbiton ,"Surrey, England",Borough Council
b19976185,1949,Surbiton ,"Surrey, England",Borough Council
b19976197,1950,Surbiton ,"Surrey, England",Borough Council
b19976203,1951,Surbiton ,"Surrey, England",Borough Council
b19976215,1952,Surbiton ,"Surrey, England",Borough Council
b19976227,1953,Surbiton ,"Surrey, England",Borough Council
b19976239,1954,Surbiton ,"Surrey, England",Borough Council
b19976240,1955,Surbiton ,"Surrey, England",Borough Council
b19976252,1956,Surbiton ,"Surrey, England",Borough Council
b19976264,1957,Surbiton ,"Surrey, England",Borough Council
b19976276,1958,Surbiton ,"Surrey, England",Borough Council
b19976288,1959,Surbiton ,"Surrey, England",Borough Council
b1997629x,1960,Surbiton ,"Surrey, England",Borough Council
b19976306,1961,Surbiton ,"Surrey, England",Borough Council
b19976318,1962,Surbiton ,"Surrey, England",Borough Council
b1997632x,1963,Surbiton ,"Surrey, England",Borough Council
b19976331,1964,Surbiton ,"Surrey, England",Borough Council
b19976343,1965,Surbiton ,"Surrey, England",Borough Council
b19970481,1894,Surbiton ,"Surrey, England",Urban District Council
b19970493,1895,Surbiton ,"Surrey, England",Urban District Council
b1997050x,1896,Surbiton ,"Surrey, England",Urban District Council
b19970511,1897,Surbiton ,"Surrey, England",Urban District Council
b19970523,1898,Surbiton ,"Surrey, England",Urban District Council
b19970535,1899,Surbiton ,"Surrey, England",Urban District Council
b19970547,1903,Surbiton ,"Surrey, England",Urban District Council
b19970559,1904,Surbiton ,"Surrey, England",Urban District Council
b19970560,1905,Surbiton ,"Surrey, England",Urban District Council
b19970572,1906,Surbiton ,"Surrey, England",Urban District Council
b19970584,1907,Surbiton ,"Surrey, England",Urban District Council
b19970596,1909,Surbiton ,"Surrey, England",Urban District Council
b19970614,1911,Surbiton ,"Surrey, England",Urban District Council
b19970638,1920,Surbiton ,"Surrey, England",Urban District Council
b19976069,1936,Surbiton ,"Surrey, England",Urban District Council
b19976070,1935,Surbiton ,"Surrey, England",Urban District Council
b19976082,1929,Surbiton ,"Surrey, England",Urban District Council
b19976094,1928,Surbiton ,"Surrey, England",Urban District Council
b19976100,1927,Surbiton ,"Surrey, England",Urban District Council
b19976112,1926,Surbiton ,"Surrey, England",Urban District Council
b19881265,1966,Sutton ,"London, England",Council
b19881277,1967,Sutton ,"London, England",Council
b19881289,1968,Sutton ,"London, England",Council
b19881290,1970,Sutton ,"London, England",Council
b19881307,1971,Sutton ,"London, England",Council
b19881319,1972,Sutton ,"London, England",Council
b19881320,1973,Sutton ,"London, England",Council
b19881332,1974,Sutton ,"London, England",Council
b19880972,1926,Sutton ,"London, England",Urban District Council
b19975909,1904,Sutton ,"London, England",Urban District Council
b19975910,1905,Sutton ,"London, England",Urban District Council
b19975922,1907,Sutton ,"London, England",Urban District Council
b1997596x,1911,Sutton ,"London, England",Urban District Council
b19975983,1920,Sutton ,"London, England",Urban District Council
b19880984,1938,Sutton and Cheam ,"London, England",Borough Council
b19880996,1939,Sutton and Cheam ,"London, England",Borough Council
b19881009,1940,Sutton and Cheam ,"London, England",Borough Council
b19881010,1941,Sutton and Cheam ,"London, England",Borough Council
b19881022,1942,Sutton and Cheam ,"London, England",Borough Council
b19881034,1943,Sutton and Cheam ,"London, England",Borough Council
b19881046,1944,Sutton and Cheam ,"London, England",Borough Council
b19881058,1945,Sutton and Cheam ,"London, England",Borough Council
b1988106x,1946,Sutton and Cheam ,"London, England",Borough Council
b19881071,1947,Sutton and Cheam ,"London, England",Borough Council
b19881083,1948,Sutton and Cheam ,"London, England",Borough Council
b19881095,1949,Sutton and Cheam ,"London, England",Borough Council
b19881101,1950,Sutton and Cheam ,"London, England",Borough Council
b19881113,1951,Sutton and Cheam ,"London, England",Borough Council
b19881125,1952,Sutton and Cheam ,"London, England",Borough Council
b19881137,1953,Sutton and Cheam ,"London, England",Borough Council
b19881149,1954,Sutton and Cheam ,"London, England",Borough Council
b19881150,1955,Sutton and Cheam ,"London, England",Borough Council
b19881162,1956,Sutton and Cheam ,"London, England",Borough Council
b19881174,1957,Sutton and Cheam ,"London, England",Borough Council
b19881186,1958,Sutton and Cheam ,"London, England",Borough Council
b19881198,1959,Sutton and Cheam ,"London, England",Borough Council
b19881204,1960,Sutton and Cheam ,"London, England",Borough Council
b19881216,1961,Sutton and Cheam ,"London, England",Borough Council
b19881228,1962,Sutton and Cheam ,"London, England",Borough Council
b1988123x,1963,Sutton and Cheam ,"London, England",Borough Council
b19881241,1964,Sutton and Cheam ,"London, England",Borough Council
b19881253,1965,Sutton and Cheam ,"London, England",Borough Council
b19882907,1926,Teddington ,"London, England",Urban District Council
b19882919,1935,Teddington ,"London, England",Urban District Council
b19882920,1936,Teddington ,"London, England",Urban District Council
b19882932,1937,Teddington ,"London, England",Urban District Council
b19970663,1895,Teddington ,"London, England",Urban District Council
b19970675,1896,Teddington ,"London, England",Urban District Council
b19970699,1898,Teddington ,"London, England",Urban District Council
b19970705,1898,Teddington ,"London, England",Urban District Council
b19970729,1903,Teddington ,"London, England",Urban District Council
b19970730,1904,Teddington ,"London, England",Urban District Council
b19970766,1911,Teddington ,"London, England",Urban District Council
b19970778,1918,Teddington ,"London, England",Urban District Council
b1997565x,1907,Teddington ,"London, England",Urban District Council
b19975995,1899,Teddington ,"London, England",Urban District Council
b19881708,1935,Tottenham ,England,Borough Council
b1988171x,1936,Tottenham ,England,Borough Council
b19881721,1937,Tottenham ,England,Borough Council
b19881733,1938,Tottenham ,England,Borough Council
b19881745,1939,Tottenham ,England,Borough Council
b19881757,1940,Tottenham ,England,Borough Council
b19881769,1941,Tottenham ,England,Borough Council
b19881770,1942,Tottenham ,England,Borough Council
b19881782,1942,Tottenham ,England,Borough Council
b19881794,1943,Tottenham ,England,Borough Council
b19881800,1944,Tottenham ,England,Borough Council
b19881812,1945,Tottenham ,England,Borough Council
b19881824,1946,Tottenham ,England,Borough Council
b19881836,1947,Tottenham ,England,Borough Council
b19881848,1948,Tottenham ,England,Borough Council
b1988185x,1949,Tottenham ,England,Borough Council
b19881861,1950,Tottenham ,England,Borough Council
b19881873,1951,Tottenham ,England,Borough Council
b19881885,1952,Tottenham ,England,Borough Council
b19881897,1953,Tottenham ,England,Borough Council
b19881903,1954,Tottenham ,England,Borough Council
b19881915,1955,Tottenham ,England,Borough Council
b19881927,1956,Tottenham ,England,Borough Council
b19881939,1957,Tottenham ,England,Borough Council
b19881940,1958,Tottenham ,England,Borough Council
b19881952,1959,Tottenham ,England,Borough Council
b19881964,1960,Tottenham ,England,Borough Council
b19881976,1961,Tottenham ,England,Borough Council
b19881988,1962,Tottenham ,England,Borough Council
b1988199x,1963,Tottenham ,England,Borough Council
b19882002,1964,Tottenham ,England,Borough Council
b19882014,1965,Tottenham ,England,Borough Council
b19881642,1913,Tottenham ,England,Urban District Council
b19881654,1924,Tottenham ,England,Urban District Council
b19881666,1925,Tottenham ,England,Urban District Council
b19881678,1926,Tottenham ,England,Urban District Council
b1988168x,1927,Tottenham ,England,Urban District Council
b19881691,1928,Tottenham ,England,Urban District Council
b1997078x,1903,Tottenham ,England,Urban District Council
b1997081x,1914,Tottenham ,England,Urban District Council
b19970821,1915,Tottenham ,England,Urban District Council
b19970845,1922,Tottenham ,England,Urban District Council
b19975661,1920,Tottenham ,England,Urban District Council
b1799973x,1894,Tottenham ,"London, England",Local Board of Health
b18249607,1966,Tower Hamlets ,"London, England",London Borough
b18249619,1967,Tower Hamlets ,"London, England",London Borough
b18249620,1968,Tower Hamlets ,"London, England",London Borough
b18249632,1969,Tower Hamlets ,"London, England",London Borough
b18249644,1970,Tower Hamlets ,"London, England",London Borough
b18249656,1971,Tower Hamlets ,"London, England",London Borough
b18249668,1972,Tower Hamlets ,"London, England",London Borough
b1824967x,1973,Tower Hamlets ,"London, England",London Borough
b18249681,1974,Tower Hamlets ,"London, England",London Borough
b19879118,1934,Twickenham ,"London, England",Borough Council
b1987912x,1935,Twickenham ,"London, England",Borough Council
b19879131,1936,Twickenham ,"London, England",Borough Council
b19879143,1937,Twickenham ,"London, England",Borough Council
b19879155,1938,Twickenham ,"London, England",Borough Council
b19879167,1939,Twickenham ,"London, England",Borough Council
b19879179,1940,Twickenham ,"London, England",Borough Council
b19879180,1941,Twickenham ,"London, England",Borough Council
b19879192,1942,Twickenham ,"London, England",Borough Council
b19879209,1943,Twickenham ,"London, England",Borough Council
b19879210,1944,Twickenham ,"London, England",Borough Council
b19879222,1945,Twickenham ,"London, England",Borough Council
b19879234,1946,Twickenham ,"London, England",Borough Council
b19879246,1947,Twickenham ,"London, England",Borough Council
b19879258,1948,Twickenham ,"London, England",Borough Council
b1987926x,1949,Twickenham ,"London, England",Borough Council
b19879271,1950,Twickenham ,"London, England",Borough Council
b19879283,1951,Twickenham ,"London, England",Borough Council
b19879295,1952,Twickenham ,"London, England",Borough Council
